Unnamed: 0,id_user,test_id,parallel_lang,answer_no,answer,correctness,morphemic_parse
72193,212743003,5,Belarussian,10,,incorr,{'HYPH': ['-']}
72194,212743003,5,Belarussian,11,подумал,corr,"{'PREF': ['по'], 'ROOT': ['дум'], 'SUFF': ['а', 'л']}"
72195,212743003,5,Belarussian,12,жизнью,pcorr,"{'ROOT': ['жи'], 'SUFF': ['знь'], 'END': ['ю']}"
72196,212743003,5,Belarussian,13,судьбой,pcorr,"{'ROOT': ['судьб'], 'END': ['ой']}"
72197,212743003,5,Belarussian,14,огромной,pcorr,"{'PREF': ['о'], 'ROOT': ['гром'], 'SUFF': ['н'], 'END': ['ой']}"
72198,212743003,5,Belarussian,15,стену,corr,"{'ROOT': ['стен'], 'END': ['у']}"
72199,212743003,5,Belarussian,16,жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72200,212743003,5,Belarussian,17,дышать,pcorr,"{'ROOT': ['дыш'], 'SUFF': ['а'], 'END': ['ть']}"
72201,212743003,5,Belarussian,18,успокоение,pcorr,"{'PREF': ['у'], 'ROOT': ['споко'], 'SUFF': ['ени'], 'END': ['е']}"
72202,212743003,5,Belarussian,19,ваз,corr,{'ROOT': ['ваз']}
72203,212743003,5,Belarussian,20,богам,incorr,"{'ROOT': ['бог'], 'END': ['ам']}"
72204,212743003,5,Belarussian,21,жить и дышать,corr,"({'ROOT': ['жи'], 'END': ['ть']}, {'ROOT': ['и']}, {'ROOT': ['дыш'], 'SUFF': ['а'], 'END': ['ть']})"
72205,212743003,5,Belarussian,22,ночи,corr,"{'ROOT': ['ноч'], 'END': ['и']}"
72206,212743003,5,Belarussian,23,Отказавшись,corr,"{'ROOT': ['отказ'], 'SUFF': ['а', 'вши'], 'POSTFIX': ['сь']}"
72207,212743003,5,Belarussian,24,придумал как,pcorr,"({'PREF': ['при'], 'ROOT': ['дум'], 'SUFF': ['а', 'л']}, {'ROOT': ['как']})"
72208,212743003,5,Belarussian,25,привычке,incorr,"{'PREF': ['при'], 'ROOT': ['выч'], 'SUFF': ['к'], 'END': ['е']}"
72209,212743003,5,Belarussian,26,ничего,incorr,{'ROOT': ['ничего']}
72210,212743003,5,Belarussian,27,,incorr,{'HYPH': ['-']}
72211,212743003,5,Belarussian,28,мыслью,corr,"{'ROOT': ['мысль'], 'END': ['ю']}"
72212,212743003,5,Belarussian,29,план действий,incorr,"({'ROOT': ['план']}, {'ROOT': ['дей'], 'SUFF': ['ств', 'и'], 'END': ['й']})"
72213,212743003,5,Belarussian,30,,incorr,{'HYPH': ['-']}
72214,212743003,5,Belarussian,31,надежда,corr,"{'ROOT': ['надежд'], 'END': ['а']}"
72215,212743003,5,Belarussian,32,мысли,corr,"{'ROOT': ['мысл'], 'END': ['и']}"
72216,212743003,5,Belarussian,33,убьет,pcorr,"{'PREF': ['у'], 'ROOT': ['бь'], 'END': ['ет']}"
72217,212743003,5,Belarussian,34,предположение,corr,"{'ROOT': ['предполож'], 'SUFF': ['ени'], 'END': ['е']}"
72218,212743003,5,Belarussian,35,сразу же,corr,"({'PREF': ['с'], 'ROOT': ['раз'], 'SUFF': ['у']}, {'ROOT': ['же']})"
72219,212743003,5,Belarussian,36,найти,corr,"{'ROOT': ['най'], 'END': ['ти']}"
72220,244163003,5,Belarussian,0,глазах,corr,"{'ROOT': ['глаз'], 'END': ['ах']}"
72221,244163003,5,Belarussian,1,потом,corr,"{'ROOT': ['пот'], 'SUFF': ['ом']}"
72222,244163003,5,Belarussian,2,вырвать,corr,"{'PREF': ['вы'], 'ROOT': ['рв'], 'SUFF': ['а'], 'END': ['ть']}"
72223,244163003,5,Belarussian,3,жизни,corr,"{'ROOT': ['жи'], 'SUFF': ['зн'], 'END': ['и']}"
72224,244163003,5,Belarussian,4,полюбил,corr,"{'PREF': ['по'], 'ROOT': ['люб'], 'SUFF': ['и', 'л']}"
72225,244163003,5,Belarussian,5,памяти,corr,"{'ROOT': ['памят'], 'END': ['и']}"
72226,244163003,5,Belarussian,6,жизнь,corr,"{'ROOT': ['жи'], 'SUFF': ['знь']}"
72227,244163003,5,Belarussian,7,слово,corr,"{'ROOT': ['слов'], 'END': ['о']}"
72228,244163003,5,Belarussian,8,водолея,incorr,"{'ROOT': ['водол'], 'END': ['ея']}"
72229,244163003,5,Belarussian,9,желанной,corr,"{'ROOT': ['жела'], 'SUFF': ['нн'], 'END': ['ой']}"
72230,244163003,5,Belarussian,10,богов,corr,"{'ROOT': ['бог'], 'END': ['ов']}"
72231,244163003,5,Belarussian,11,подумал,corr,"{'PREF': ['по'], 'ROOT': ['дум'], 'SUFF': ['а', 'л']}"
72232,244163003,5,Belarussian,12,кровью,corr,"{'ROOT': ['кровь'], 'END': ['ю']}"
72233,244163003,5,Belarussian,13,жизнью,corr,"{'ROOT': ['жи'], 'SUFF': ['знь'], 'END': ['ю']}"
72234,244163003,5,Belarussian,14,мучительной,corr,"{'ROOT': ['муч'], 'SUFF': ['и', 'тельн'], 'END': ['ой']}"
72235,244163003,5,Belarussian,15,стены,corr,"{'ROOT': ['стен'], 'END': ['ы']}"
72236,244163003,5,Belarussian,16,жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72237,244163003,5,Belarussian,17,умереть,corr,"{'PREF': ['у'], 'ROOT': ['мер'], 'SUFF': ['е'], 'END': ['ть']}"
72238,244163003,5,Belarussian,18,,incorr,{'HYPH': ['-']}
72239,244163003,5,Belarussian,19,ваз,corr,{'ROOT': ['ваз']}
72240,244163003,5,Belarussian,20,домовым,corr,"{'ROOT': ['дом'], 'SUFF': ['ов'], 'END': ['ым']}"
72241,244163003,5,Belarussian,21,жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72242,244163003,5,Belarussian,22,ночи,corr,"{'ROOT': ['ноч'], 'END': ['и']}"
72243,244163003,5,Belarussian,23,Отказавшись,corr,"{'ROOT': ['отказ'], 'SUFF': ['а', 'вши'], 'POSTFIX': ['сь']}"
72244,244163003,5,Belarussian,24,приказал,corr,"{'ROOT': ['приказ'], 'SUFF': ['а', 'л']}"
72245,244163003,5,Belarussian,25,дороге,corr,"{'ROOT': ['дорог'], 'END': ['е']}"
72246,244163003,5,Belarussian,26,оружия,corr,"{'ROOT': ['оруж'], 'SUFF': ['и'], 'END': ['я']}"
72247,244163003,5,Belarussian,27,Оружие,corr,"{'ROOT': ['оруж'], 'SUFF': ['и'], 'END': ['е']}"
72248,244163003,5,Belarussian,28,мыслью,corr,"{'ROOT': ['мысль'], 'END': ['ю']}"
72249,244163003,5,Belarussian,29,разговор,pcorr,"{'PREF': ['раз'], 'ROOT': ['говор']}"
72250,244163003,5,Belarussian,30,правду,corr,"{'ROOT': ['правд'], 'END': ['у']}"
72251,244163003,5,Belarussian,31,надежда,corr,"{'ROOT': ['надежд'], 'END': ['а']}"
72252,244163003,5,Belarussian,32,мысли,corr,"{'ROOT': ['мысл'], 'END': ['и']}"
72253,244163003,5,Belarussian,33,отдаст,corr,"{'PREF': ['от'], 'ROOT': ['да'], 'END': ['ст']}"
72254,244163003,5,Belarussian,34,предположение,corr,"{'ROOT': ['предполож'], 'SUFF': ['ени'], 'END': ['е']}"
72255,244163003,5,Belarussian,35,вечером,corr,"{'ROOT': ['вечер'], 'END': ['ом']}"
72256,244163003,5,Belarussian,36,увидеть,corr,"{'PREF': ['у'], 'ROOT': ['вид'], 'SUFF': ['е'], 'END': ['ть']}"
72257,265246041,5,Belarussian,0,глазах,corr,"{'ROOT': ['глаз'], 'END': ['ах']}"
72258,265246041,5,Belarussian,1,потом,corr,"{'ROOT': ['пот'], 'SUFF': ['ом']}"
72259,265246041,5,Belarussian,2,вырвать,corr,"{'PREF': ['вы'], 'ROOT': ['рв'], 'SUFF': ['а'], 'END': ['ть']}"
72260,265246041,5,Belarussian,3,жизни,corr,"{'ROOT': ['жи'], 'SUFF': ['зн'], 'END': ['и']}"
72261,265246041,5,Belarussian,4,любил,corr,"{'ROOT': ['люб'], 'SUFF': ['и', 'л']}"
72262,265246041,5,Belarussian,5,памяти,corr,"{'ROOT': ['памят'], 'END': ['и']}"
72263,265246041,5,Belarussian,6,жизнь,corr,"{'ROOT': ['жи'], 'SUFF': ['знь']}"
72264,265246041,5,Belarussian,7,слово,corr,"{'ROOT': ['слов'], 'END': ['о']}"
72265,265246041,5,Belarussian,8,,incorr,{'HYPH': ['-']}
72266,265246041,5,Belarussian,9,желанной,corr,"{'ROOT': ['жела'], 'SUFF': ['нн'], 'END': ['ой']}"
72267,265246041,5,Belarussian,10,,incorr,{'HYPH': ['-']}
72268,265246041,5,Belarussian,11,подумал,corr,"{'PREF': ['по'], 'ROOT': ['дум'], 'SUFF': ['а', 'л']}"
72269,265246041,5,Belarussian,12,,incorr,{'HYPH': ['-']}
72270,265246041,5,Belarussian,13,,incorr,{'HYPH': ['-']}
72271,265246041,5,Belarussian,14,,incorr,{'HYPH': ['-']}
72272,265246041,5,Belarussian,15,стены,corr,"{'ROOT': ['стен'], 'END': ['ы']}"
72273,265246041,5,Belarussian,16,жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72274,265246041,5,Belarussian,17,умереть,corr,"{'PREF': ['у'], 'ROOT': ['мер'], 'SUFF': ['е'], 'END': ['ть']}"
72275,265246041,5,Belarussian,18,беспокойство,pcorr,"{'PREF': ['бес'], 'ROOT': ['покой'], 'SUFF': ['ств'], 'END': ['о']}"
72276,265246041,5,Belarussian,19,ваз,corr,{'ROOT': ['ваз']}
72277,265246041,5,Belarussian,20,,incorr,{'HYPH': ['-']}
72278,265246041,5,Belarussian,21,жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72279,265246041,5,Belarussian,22,ночи,corr,"{'ROOT': ['ноч'], 'END': ['и']}"
72280,265246041,5,Belarussian,23,,incorr,{'HYPH': ['-']}
72281,265246041,5,Belarussian,24,,incorr,{'HYPH': ['-']}
72282,265246041,5,Belarussian,25,дороге,corr,"{'ROOT': ['дорог'], 'END': ['е']}"
72283,265246041,5,Belarussian,26,,corr,{'HYPH': ['-']}
72284,265246041,5,Belarussian,27,оружие,corr,"{'ROOT': ['оруж'], 'SUFF': ['и'], 'END': ['е']}"
72285,265246041,5,Belarussian,28,мыслью,corr,"{'ROOT': ['мысль'], 'END': ['ю']}"
72286,265246041,5,Belarussian,29,,incorr,{'HYPH': ['-']}
72287,265246041,5,Belarussian,30,,incorr,{'HYPH': ['-']}
72288,265246041,5,Belarussian,31,надежда,corr,"{'ROOT': ['надежд'], 'END': ['а']}"
72289,265246041,5,Belarussian,32,мысли,corr,"{'ROOT': ['мысл'], 'END': ['и']}"
72290,265246041,5,Belarussian,33,,incorr,{'HYPH': ['-']}
72291,265246041,5,Belarussian,34,момент,incorr,{'ROOT': ['момент']}
72292,265246041,5,Belarussian,35,вчера,corr,"{'PREF': ['в'], 'ROOT': ['чер'], 'END': ['а']}"
72293,265246041,5,Belarussian,36,увидеть,corr,"{'PREF': ['у'], 'ROOT': ['вид'], 'SUFF': ['е'], 'END': ['ть']}"
72294,276775730,5,Belarussian,0,глазах,corr,"{'ROOT': ['глаз'], 'END': ['ах']}"
72295,276775730,5,Belarussian,1,испариной,corr,"{'PREF': ['ис'], 'ROOT': ['пар'], 'SUFF': ['ин'], 'END': ['ой']}"
72296,276775730,5,Belarussian,2,взять,pcorr,"{'ROOT': ['взя'], 'END': ['ть']}"
72297,276775730,5,Belarussian,3,жизни,corr,"{'ROOT': ['жи'], 'SUFF': ['зн'], 'END': ['и']}"
72298,276775730,5,Belarussian,4,любит,corr,"{'ROOT': ['люб'], 'END': ['ит']}"
72299,276775730,5,Belarussian,5,голове,corr,"{'ROOT': ['голов'], 'END': ['е']}"
72300,276775730,5,Belarussian,6,жизнь,corr,"{'ROOT': ['жи'], 'SUFF': ['знь']}"
72301,276775730,5,Belarussian,7,слово,corr,"{'ROOT': ['слов'], 'END': ['о']}"
72302,276775730,5,Belarussian,8,,incorr,{'HYPH': ['-']}
72303,276775730,5,Belarussian,9,чувственной,pcorr,"{'ROOT': ['чу'], 'SUFF': ['в', 'ств', 'енн'], 'END': ['ой']}"
72304,276775730,5,Belarussian,10,живых,pcorr,"{'ROOT': ['жи'], 'SUFF': ['в'], 'END': ['ых']}"
72305,276775730,5,Belarussian,11,понял,pcorr,"{'ROOT': ['пон'], 'SUFF': ['я', 'л']}"
72306,276775730,5,Belarussian,12,,incorr,{'HYPH': ['-']}
72307,276775730,5,Belarussian,13,,incorr,{'HYPH': ['-']}
72308,276775730,5,Belarussian,14,,incorr,{'HYPH': ['-']}
72309,276775730,5,Belarussian,15,,incorr,{'HYPH': ['-']}
72310,276775730,5,Belarussian,16,жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72311,276775730,5,Belarussian,17,жить,pcorr,"{'ROOT': ['жи'], 'END': ['ть']}"
72312,276775730,5,Belarussian,18,беспокойство,pcorr,"{'PREF': ['бес'], 'ROOT': ['покой'], 'SUFF': ['ств'], 'END': ['о']}"
72313,276775730,5,Belarussian,19,клумб,corr,{'ROOT': ['клумб']}
72314,276775730,5,Belarussian,20,,incorr,{'HYPH': ['-']}
72315,276775730,5,Belarussian,21,жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72316,276775730,5,Belarussian,22,ночи,corr,"{'ROOT': ['ноч'], 'END': ['и']}"
72317,276775730,5,Belarussian,23,,incorr,{'HYPH': ['-']}
72318,276775730,5,Belarussian,24,решил,pcorr,"{'ROOT': ['реш'], 'SUFF': ['и', 'л']}"
72319,276775730,5,Belarussian,25,,incorr,{'HYPH': ['-']}
72320,276775730,5,Belarussian,26,,incorr,{'HYPH': ['-']}
72321,276775730,5,Belarussian,27,,incorr,{'HYPH': ['-']}
72322,276775730,5,Belarussian,28,мыслью,corr,"{'ROOT': ['мысль'], 'END': ['ю']}"
72323,276775730,5,Belarussian,29,,incorr,{'HYPH': ['-']}
72324,276775730,5,Belarussian,30,,incorr,{'HYPH': ['-']}
72325,276775730,5,Belarussian,31,мысль,pcorr,{'ROOT': ['мысль']}
72326,276775730,5,Belarussian,32,мысли,corr,"{'ROOT': ['мысл'], 'END': ['и']}"
72327,276775730,5,Belarussian,33,убил,pcorr,"{'ROOT': ['уби'], 'SUFF': ['л']}"
72328,276775730,5,Belarussian,34,воображение,pcorr,"{'ROOT': ['воображ'], 'SUFF': ['ени'], 'END': ['е']}"
72329,276775730,5,Belarussian,35,сегодня,pcorr,"{'ROOT': ['сегод'], 'SUFF': ['н'], 'END': ['я']}"
72330,276775730,5,Belarussian,36,найти,corr,"{'ROOT': ['най'], 'END': ['ти']}"
72331,328017467,5,Belarussian,0,глазах,corr,"{'ROOT': ['глаз'], 'END': ['ах']}"
72332,328017467,5,Belarussian,1,потом,corr,"{'ROOT': ['пот'], 'SUFF': ['ом']}"
72333,328017467,5,Belarussian,2,вырвать,corr,"{'PREF': ['вы'], 'ROOT': ['рв'], 'SUFF': ['а'], 'END': ['ть']}"
72334,328017467,5,Belarussian,3,жизни,corr,"{'ROOT': ['жи'], 'SUFF': ['зн'], 'END': ['и']}"
72335,328017467,5,Belarussian,4,любит,corr,"{'ROOT': ['люб'], 'END': ['ит']}"
72336,328017467,5,Belarussian,5,памяти,corr,"{'ROOT': ['памят'], 'END': ['и']}"
72337,328017467,5,Belarussian,6,жизнь,corr,"{'ROOT': ['жи'], 'SUFF': ['знь']}"
72338,328017467,5,Belarussian,7,слово,corr,"{'ROOT': ['слов'], 'END': ['о']}"
72339,328017467,5,Belarussian,8,водопада,pcorr,"{'ROOT': ['вод', 'пад'], 'LINK': ['о'], 'END': ['а']}"
72340,328017467,5,Belarussian,9,,incorr,{'HYPH': ['-']}
72341,328017467,5,Belarussian,10,богов,corr,"{'ROOT': ['бог'], 'END': ['ов']}"
72342,328017467,5,Belarussian,11,подумал,corr,"{'PREF': ['по'], 'ROOT': ['дум'], 'SUFF': ['а', 'л']}"
72343,328017467,5,Belarussian,12,кровью,corr,"{'ROOT': ['кровь'], 'END': ['ю']}"
72344,328017467,5,Belarussian,13,плотью,pcorr,"{'ROOT': ['плоть'], 'END': ['ю']}"
72345,328017467,5,Belarussian,14,ужасной,corr,"{'ROOT': ['ужас'], 'SUFF': ['н'], 'END': ['ой']}"
72346,328017467,5,Belarussian,15,стены,corr,"{'ROOT': ['стен'], 'END': ['ы']}"
72347,328017467,5,Belarussian,16,жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72348,328017467,5,Belarussian,17,умереть,corr,"{'PREF': ['у'], 'ROOT': ['мер'], 'SUFF': ['е'], 'END': ['ть']}"
72349,328017467,5,Belarussian,18,облегчение,corr,"{'PREF': ['об'], 'ROOT': ['легч'], 'SUFF': ['ени'], 'END': ['е']}"
72350,328017467,5,Belarussian,19,горшков,corr,"{'ROOT': ['горш'], 'SUFF': ['к'], 'END': ['ов']}"
72351,328017467,5,Belarussian,20,домашним,corr,"{'ROOT': ['дома'], 'SUFF': ['шн'], 'END': ['им']}"
72352,328017467,5,Belarussian,21,жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72353,328017467,5,Belarussian,22,ночи,corr,"{'ROOT': ['ноч'], 'END': ['и']}"
72354,328017467,5,Belarussian,23,,incorr,{'HYPH': ['-']}
72355,328017467,5,Belarussian,24,заставил,pcorr,"{'PREF': ['за'], 'ROOT': ['став'], 'SUFF': ['и', 'л']}"
72356,328017467,5,Belarussian,25,дороге,corr,"{'ROOT': ['дорог'], 'END': ['е']}"
72357,328017467,5,Belarussian,26,оружия,corr,"{'ROOT': ['оруж'], 'SUFF': ['и'], 'END': ['я']}"
72358,328017467,5,Belarussian,27,Оружия,corr,"{'ROOT': ['оруж'], 'SUFF': ['и'], 'END': ['я']}"
72359,328017467,5,Belarussian,28,мыслью,corr,"{'ROOT': ['мысль'], 'END': ['ю']}"
72360,328017467,5,Belarussian,29,встретиться,corr,"{'ROOT': ['встрет'], 'SUFF': ['и'], 'END': ['ть'], 'POSTFIX': ['ся']}"
72361,328017467,5,Belarussian,30,правду,corr,"{'ROOT': ['правд'], 'END': ['у']}"
72362,328017467,5,Belarussian,31,надежда,corr,"{'ROOT': ['надежд'], 'END': ['а']}"
72363,328017467,5,Belarussian,32,мысли,corr,"{'ROOT': ['мысл'], 'END': ['и']}"
72364,328017467,5,Belarussian,33,вернет,corr,"{'ROOT': ['вер'], 'SUFF': ['н'], 'END': ['ет']}"
72365,328017467,5,Belarussian,34,предположение,corr,"{'ROOT': ['предполож'], 'SUFF': ['ени'], 'END': ['е']}"
72366,328017467,5,Belarussian,35,вчера,corr,"{'PREF': ['в'], 'ROOT': ['чер'], 'END': ['а']}"
72367,328017467,5,Belarussian,36,встретить,corr,"{'ROOT': ['встрет'], 'SUFF': ['и'], 'END': ['ть']}"
72368,380145703,5,Belarussian,0,глазах,corr,"{'ROOT': ['глаз'], 'END': ['ах']}"
72369,380145703,5,Belarussian,1,потом,corr,"{'ROOT': ['пот'], 'SUFF': ['ом']}"
72370,380145703,5,Belarussian,2,любых других,incorr,"({'ROOT': ['любы'], 'END': ['х']}, {'ROOT': ['друг'], 'END': ['их']})"
72371,380145703,5,Belarussian,3,жизни,corr,"{'ROOT': ['жи'], 'SUFF': ['зн'], 'END': ['и']}"
72372,380145703,5,Belarussian,4,любил,corr,"{'ROOT': ['люб'], 'SUFF': ['и', 'л']}"
72373,380145703,5,Belarussian,5,сознании,corr,"{'ROOT': ['созна'], 'SUFF': ['ни'], 'END': ['и']}"
72374,380145703,5,Belarussian,6,его жизнт,corr,"({'ROOT': ['его']}, {'ROOT': ['жизнт']})"
72375,380145703,5,Belarussian,7,слово,corr,"{'ROOT': ['слов'], 'END': ['о']}"
72376,380145703,5,Belarussian,8,фонтана,corr,"{'ROOT': ['фонтан'], 'END': ['а']}"
72377,380145703,5,Belarussian,9,желанной,corr,"{'ROOT': ['жела'], 'SUFF': ['нн'], 'END': ['ой']}"
72378,380145703,5,Belarussian,10,принцесс,pcorr,"{'ROOT': ['принце', 'с'], 'SUFF': ['с']}"
72379,380145703,5,Belarussian,11,подумал,corr,"{'PREF': ['по'], 'ROOT': ['дум'], 'SUFF': ['а', 'л']}"
72380,380145703,5,Belarussian,12,сердцем,pcorr,"{'ROOT': ['сердц'], 'END': ['ем']}"
72381,380145703,5,Belarussian,13,жизнью,corr,"{'ROOT': ['жи'], 'SUFF': ['знь'], 'END': ['ю']}"
72382,380145703,5,Belarussian,14,невероятной,corr,"{'PREF': ['не'], 'ROOT': ['вероят'], 'SUFF': ['н'], 'END': ['ой']}"
72383,380145703,5,Belarussian,15,стены,corr,"{'ROOT': ['стен'], 'END': ['ы']}"
72384,380145703,5,Belarussian,16,жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72385,380145703,5,Belarussian,17,умереть,corr,"{'PREF': ['у'], 'ROOT': ['мер'], 'SUFF': ['е'], 'END': ['ть']}"
72386,380145703,5,Belarussian,18,удовольствие,pcorr,"{'ROOT': ['удовольств'], 'SUFF': ['и'], 'END': ['е']}"
72387,380145703,5,Belarussian,19,ваз,corr,{'ROOT': ['ваз']}
72388,380145703,5,Belarussian,20,домашним,corr,"{'ROOT': ['дома'], 'SUFF': ['шн'], 'END': ['им']}"
72389,380145703,5,Belarussian,21,жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72390,380145703,5,Belarussian,22,ночи,corr,"{'ROOT': ['ноч'], 'END': ['и']}"
72391,380145703,5,Belarussian,23,Отказавшись,corr,"{'ROOT': ['отказ'], 'SUFF': ['а', 'вши'], 'POSTFIX': ['сь']}"
72392,380145703,5,Belarussian,24,приказал,corr,"{'ROOT': ['приказ'], 'SUFF': ['а', 'л']}"
72393,380145703,5,Belarussian,25,дороге,corr,"{'ROOT': ['дорог'], 'END': ['е']}"
72394,380145703,5,Belarussian,26,сбруи,incorr,"{'PREF': ['с'], 'ROOT': ['бру'], 'END': ['и']}"
72395,380145703,5,Belarussian,27,Сбрую,incorr,"{'PREF': ['с'], 'ROOT': ['бр'], 'END': ['ую']}"
72396,380145703,5,Belarussian,28,мыслью,corr,"{'ROOT': ['мысль'], 'END': ['ю']}"
72397,380145703,5,Belarussian,29,увидется,corr,"{'PREF': ['у'], 'ROOT': ['вид'], 'END': ['ет'], 'POSTFIX': ['ся']}"
72398,380145703,5,Belarussian,30,правду,corr,"{'ROOT': ['правд'], 'END': ['у']}"
72399,380145703,5,Belarussian,31,надежда,corr,"{'ROOT': ['надежд'], 'END': ['а']}"
72400,380145703,5,Belarussian,32,мысли,corr,"{'ROOT': ['мысл'], 'END': ['и']}"
72401,380145703,5,Belarussian,33,возвратит,corr,"{'PREF': ['воз'], 'ROOT': ['врат'], 'END': ['ит']}"
72402,380145703,5,Belarussian,34,предположение,corr,"{'ROOT': ['предполож'], 'SUFF': ['ени'], 'END': ['е']}"
72403,380145703,5,Belarussian,35,вчера,corr,"{'PREF': ['в'], 'ROOT': ['чер'], 'END': ['а']}"
72404,380145703,5,Belarussian,36,увидеть,corr,"{'PREF': ['у'], 'ROOT': ['вид'], 'SUFF': ['е'], 'END': ['ть']}"
72405,396685703,5,Belarussian,0,Глазах,corr,"{'ROOT': ['глаз'], 'END': ['ах']}"
72406,396685703,5,Belarussian,1,,incorr,{'HYPH': ['-']}
72407,396685703,5,Belarussian,2,вырвать,corr,"{'PREF': ['вы'], 'ROOT': ['рв'], 'SUFF': ['а'], 'END': ['ть']}"
72408,396685703,5,Belarussian,3,жизне,corr,"{'ROOT': ['жи'], 'SUFF': ['зн'], 'END': ['е']}"
72409,396685703,5,Belarussian,4,,incorr,{'HYPH': ['-']}
72410,396685703,5,Belarussian,5,памяти,corr,"{'ROOT': ['памят'], 'END': ['и']}"
72411,396685703,5,Belarussian,6,Жизнь,corr,"{'ROOT': ['жи'], 'SUFF': ['знь']}"
72412,396685703,5,Belarussian,7,Слово,corr,"{'ROOT': ['слов'], 'END': ['о']}"
72413,396685703,5,Belarussian,8,,incorr,{'HYPH': ['-']}
72414,396685703,5,Belarussian,9,,incorr,{'HYPH': ['-']}
72415,396685703,5,Belarussian,10,,incorr,{'HYPH': ['-']}
72416,396685703,5,Belarussian,11,Подумал,corr,"{'PREF': ['по'], 'ROOT': ['дум'], 'SUFF': ['а', 'л']}"
72417,396685703,5,Belarussian,12,,incorr,{'HYPH': ['-']}
72418,396685703,5,Belarussian,13,,incorr,{'HYPH': ['-']}
72419,396685703,5,Belarussian,14,,incorr,{'HYPH': ['-']}
72420,396685703,5,Belarussian,15,стену,corr,"{'ROOT': ['стен'], 'END': ['у']}"
72421,396685703,5,Belarussian,16,Жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72422,396685703,5,Belarussian,17,Умереть,corr,"{'PREF': ['у'], 'ROOT': ['мер'], 'SUFF': ['е'], 'END': ['ть']}"
72423,396685703,5,Belarussian,18,,incorr,{'HYPH': ['-']}
72424,396685703,5,Belarussian,19,Горшков,corr,"{'ROOT': ['горш'], 'SUFF': ['к'], 'END': ['ов']}"
72425,396685703,5,Belarussian,20,,incorr,{'HYPH': ['-']}
72426,396685703,5,Belarussian,21,Жить,corr,"{'ROOT': ['жи'], 'END': ['ть']}"
72427,396685703,5,Belarussian,22,ночи,corr,"{'ROOT': ['ноч'], 'END': ['и']}"
72428,396685703,5,Belarussian,23,,incorr,{'HYPH': ['-']}
72429,396685703,5,Belarussian,24,,incorr,{'HYPH': ['-']}
72430,396685703,5,Belarussian,25,,incorr,{'HYPH': ['-']}
72431,396685703,5,Belarussian,26,Доспехов,pcorr,"{'ROOT': ['д', 'спех'], 'PREF': ['о'], 'END': ['ов']}"
72432,396685703,5,Belarussian,27,Доспехи,pcorr,"{'ROOT': ['д', 'спех'], 'PREF': ['о'], 'END': ['и']}"
72433,396685703,5,Belarussian,28,Мыслью,corr,"{'ROOT': ['мысль'], 'END': ['ю']}"
72434,396685703,5,Belarussian,29,Увидется,corr,"{'PREF': ['у'], 'ROOT': ['вид'], 'END': ['ет'], 'POSTFIX': ['ся']}"
72435,396685703,5,Belarussian,30,Правду,corr,"{'ROOT': ['правд'], 'END': ['у']}"
72436,396685703,5,Belarussian,31,Идея,pcorr,"{'ROOT': ['иде'], 'END': ['я']}"
72437,396685703,5,Belarussian,32,Мысли,corr,"{'ROOT': ['мысл'], 'END': ['и']}"
72438,396685703,5,Belarussian,33,Отдаст ее,corr,"({'PREF': ['от'], 'ROOT': ['да'], 'END': ['ст']}, {'ROOT': ['ее']})"
72439,396685703,5,Belarussian,34,Момент,incorr,{'ROOT': ['момент']}
72440,396685703,5,Belarussian,35,Вчера,corr,"{'PREF': ['в'], 'ROOT': ['чер'], 'END': ['а']}"
72441,396685703,5,Belarussian,36,выяснить,pcorr,"{'PREF': ['вы'], 'ROOT': ['ясн'], 'SUFF': ['и'], 'END': ['ть']}"
72442,396915730,5,Belarussian,0,глазах,corr,"{'ROOT': ['глаз'], 'END': ['ах']}"
72443,396915730,5,Belarussian,1,испариной,corr,"{'PREF': ['ис'], 'ROOT': ['пар'], 'SUFF': ['ин'], 'END': ['ой']}"
72444,396915730,5,Belarussian,2,принять,pcorr,"{'ROOT': ['прин'], 'SUFF': ['я'], 'END': ['ть']}"
72445,396915730,5,Belarussian,3,жизни,corr,"{'ROOT': ['жи'], 'SUFF': ['зн'], 'END': ['и']}"
72446,396915730,5,Belarussian,4,любит,corr,"{'ROOT': ['люб'], 'END': ['ит']}"
72447,396915730,5,Belarussian,5,,incorr,{'HYPH': ['-']}
72448,396915730,5,Belarussian,6,жизнь,corr,"{'ROOT': ['жи'], 'SUFF': ['знь']}"
72449,396915730,5,Belarussian,7,слово,corr,"{'ROOT': ['слов'], 'END': ['о']}"
72450,396915730,5,Belarussian,8,,incorr,{'HYPH': ['-']}
